Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,33,Sat,2018-03-31,16:00 (09:00),Cultural Leonesa,0–1,Zaragoza,9710,Estadio Municipal Reino de León,Luis Milla,Match Report,
Regular Season,33,Sat,2018-03-31,18:00 (11:00),Oviedo,0–1,Alcorcón,13318,Estadio Nuevo Carlos Tartiere,Guillermo Cuadra,Match Report,
Regular Season,33,Sat,2018-03-31,18:00 (11:00),Valladolid,1–0,Reus,7759,Estadio Municipal José Zorrilla,David Pérez,Match Report,
Regular Season,33,Sun,2018-04-01,12:00 (05:00),Sevilla B,3–1,Barcelona B,989,Estadio Viejo Nervión,Valentín Pizarro,Match Report,
Regular Season,33,Sun,2018-04-01,16:00 (09:00),Osasuna,0–1,Tenerife,12843,Estadio El Sadar,Jorge Valdés Aller,Match Report,
Regular Season,33,Sun,2018-04-01,16:00 (09:00),Lorca FC,3–2,Granada,3842,Estadio Francisco Artés Carrasco,Saúl Ais,Match Report,
Regular Season,33,Sun,2018-04-01,18:00 (11:00),Almería,1–3,Sporting Gijón,7501,Estadio de los Juegos Mediterráneos,Isidro Díaz de Mera,Match Report,
Regular Season,33,Sun,2018-04-01,18:00 (11:00),Rayo Vallecano,1–1,Cádiz,12248,Estadio del Rayo Vallecano,Iñaki Bikandi,Match Report,
Regular Season,33,Sun,2018-04-01,20:00 (13:00),Gimnàstic,3–0,Lugo,6047,Nou Estadi de Tarragona,Jorge Figueroa,Match Report,
,,,,,,,,,,,,
Regular Season,34,Fri,2018-04-06,21:00 (14:00),Cádiz,0–0,Almería,13523,Estadio Ramón de Carranza,Gorka Sagues,Match Report,
Regular Season,34,Sat,2018-04-07,16:00 (09:00),Barcelona B,0–1,Cultural Leonesa,2507,Mini Estadi,Aitor Gorostegui,Match Report,
Regular Season,34,Sat,2018-04-07,16:00 (09:00),Granada,1–1,Osasuna,11237,Estadio Nuevo Los Cármenes,José López,Match Report,
Regular Season,34,Sat,2018-04-07,18:00 (11:00),Zaragoza,1–0,Huesca,28917,Estadio de la Romareda,Rubén Eiriz,Match Report,
Regular Season,34,Sat,2018-04-07,18:00 (11:00),Alcorcón,0–1,Numancia,2453,Estadio Santo Domingo,Adrián Cordero,Match Report,
Regular Season,34,Sat,2018-04-07,20:00 (13:00),Albacete,0–1,Rayo Vallecano,5528,Estadio Carlos Belmonte,Santiago Varón,Match Report,
Regular Season,34,Sun,2018-04-08,12:00 (05:00),Gimnàstic,1–0,Valladolid,6307,Nou Estadi de Tarragona,Dámaso Arcediano,Match Report,
Regular Season,34,Sun,2018-04-08,16:00 (09:00),Lugo,0–1,Oviedo,5383,Estadio Anxo Carro,Álvaro Moreno,Match Report,
Regular Season,34,Sun,2018-04-08,18:00 (11:00),Córdoba,1–0,Lorca FC,16596,Estadio Nuevo Arcángel,Víctor Areces,Match Report,
Regular Season,34,Sun,2018-04-08,18:00 (11:00),Sporting Gijón,2–1,Reus,22762,Estadio Municipal El Molinón,Daniel Ocón,Match Report,
Regular Season,34,Sun,2018-04-08,19:00 (13:00),Tenerife,2–0,Sevilla B,19123,Estadio Heliodoro Rodríguez Lopéz,Oliver De La Fuente,Match Report,
,,,,,,,,,,,,
Regular Season,33,Thu,2018-04-12,20:00 (13:00),Huesca,0–0,Albacete,4550,Estadio El Alcoraz,Eduardo Prieto,Match Report,
,,,,,,,,,,,,
Regular Season,35,Sat,2018-04-14,16:00 (09:00),Reus,1–0,Cádiz,2966,Estadio Camp Nou Municipal,Víctor Areces,Match Report,
Regular Season,35,Sat,2018-04-14,18:00 (11:00),Lorca FC,1–1,Alcorcón,2860,Estadio Francisco Artés Carrasco,Jorge Valdés Aller,Match Report,
Regular Season,35,Sat,2018-04-14,18:00 (11:00),Numancia,2–0,Lugo,4301,Nuevo Estadio Los Pajaritos,Santiago Varón,Match Report,
Regular Season,35,Sat,2018-04-14,20:00 (13:00),Cultural Leonesa,3–2,Tenerife,8138,Estadio Municipal Reino de León,David Pérez,Match Report,
Regular Season,35,Sun,2018-04-15,12:00 (05:00),Osasuna,1–1,Córdoba,14045,Estadio El Sadar,Oliver De La Fuente,Match Report,
Regular Season,35,Sun,2018-04-15,16:00 (09:00),Valladolid,0–1,Sporting Gijón,14184,Estadio Municipal José Zorrilla,Adrián Cordero,Match Report,
Regular Season,35,Sun,2018-04-15,16:00 (09:00),Almería,1–1,Albacete,6876,Estadio de los Juegos Mediterráneos,Juan Pulido,Match Report,
Regular Season,35,Sun,2018-04-15,18:00 (11:00),Rayo Vallecano,2–1,Zaragoza,11951,Estadio del Rayo Vallecano,Jorge Figueroa,Match Report,
Regular Season,35,Sun,2018-04-15,18:00 (11:00),Sevilla B,0–0,Granada,1104,Estadio Viejo Nervión,Guillermo Cuadra,Match Report,
Regular Season,35,Sun,2018-04-15,20:00 (13:00),Oviedo,1–0,Gimnàstic,15681,Estadio Nuevo Carlos Tartiere,Eduardo Prieto,Match Report,
Regular Season,35,Mon,2018-04-16,21:00 (14:00),Huesca,2–1,Barcelona B,4248,Estadio El Alcoraz,Dámaso Arcediano,Match Report,
,,,,,,,,,,,,
Regular Season,36,Fri,2018-04-20,21:00 (14:00),Córdoba,3–0,Sevilla B,17357,Estadio Nuevo Arcángel,José López,Match Report,
Regular Season,36,Fri,2018-04-20,21:00 (14:00),Oviedo,1–2,Valladolid,17008,Estadio Nuevo Carlos Tartiere,Rubén Eiriz,Match Report,
Regular Season,36,Sat,2018-04-21,16:00 (09:00),Gimnàstic,0–0,Numancia,6412,Nou Estadi de Tarragona,Gorka Sagues,Match Report,
Regular Season,36,Sat,2018-04-21,16:00 (09:00),Zaragoza,2–1,Almería,20706,Estadio de la Romareda,Daniel Ocón,Match Report,
Regular Season,36,Sat,2018-04-21,17:00 (11:00),Tenerife,2–4,Huesca,14790,Estadio Heliodoro Rodríguez Lopéz,Isidro Díaz de Mera,Match Report,
Regular Season,36,Sat,2018-04-21,18:00 (11:00),Albacete,0–1,Reus,6334,Estadio Carlos Belmonte,Álvaro Moreno,Match Report,
Regular Season,36,Sun,2018-04-22,12:00 (05:00),Alcorcón,0–0,Osasuna,3186,Estadio Santo Domingo,Saúl Ais,Match Report,
Regular Season,36,Sun,2018-04-22,16:00 (09:00),Barcelona B,2–3,Rayo Vallecano,3313,Mini Estadi,Luis Milla,Match Report,
Regular Season,36,Sun,2018-04-22,18:00 (11:00),Cádiz,0–0,Sporting Gijón,15623,Estadio Ramón de Carranza,Aitor Gorostegui,Match Report,
Regular Season,36,Sun,2018-04-22,18:00 (11:00),Lugo,1–1,Lorca FC,3288,Estadio Anxo Carro,Iñaki Bikandi,Match Report,
Regular Season,36,Sun,2018-04-22,20:00 (13:00),Granada,3–3,Cultural Leonesa,11753,Estadio Nuevo Los Cármenes,Valentín Pizarro,Match Report,
,,,,,,,,,,,,
Regular Season,37,Fri,2018-04-27,21:00 (14:00),Reus,1–1,Zaragoza,3820,Estadio Camp Nou Municipal,Guillermo Cuadra,Match Report,
Regular Season,37,Sat,2018-04-28,16:00 (09:00),Almería,1–0,Barcelona B,10422,Estadio de los Juegos Mediterráneos,Víctor Areces,Match Report,
Regular Season,37,Sat,2018-04-28,16:00 (09:00),Valladolid,1–1,Cádiz,13375,Estadio Municipal José Zorrilla,Daniel Ocón,Match Report,
Regular Season,37,Sat,2018-04-28,18:00 (11:00),Sevilla B,1–0,Alcorcón,461,Estadio Viejo Nervión,Iñaki Bikandi,Match Report,
Regular Season,37,Sat,2018-04-28,18:00 (11:00),Osasuna,1–1,Lugo,12087,Estadio El Sadar,Gorka Sagues,Match Report,
Regular Season,37,Sat,2018-04-28,20:00 (13:00),Huesca,2–1,Granada,4579,Estadio El Alcoraz,Jorge Valdés Aller,Match Report,
Regular Season,37,Sun,2018-04-29,12:00 (05:00),Numancia,3–0,Oviedo,5003,Nuevo Estadio Los Pajaritos,David Pérez,Match Report,
Regular Season,37,Sun,2018-04-29,16:00 (09:00),Sporting Gijón,2–1,Albacete,23287,Estadio Municipal El Molinón,Jorge Figueroa,Match Report,
Regular Season,37,Sun,2018-04-29,18:00 (11:00),Rayo Vallecano,3–1,Tenerife,10037,Estadio del Rayo Vallecano,Adrián Cordero,Match Report,
Regular Season,37,Sun,2018-04-29,18:00 (11:00),Cultural Leonesa,2–1,Córdoba,11689,Estadio Municipal Reino de León,Eduardo Prieto,Match Report,
Regular Season,37,Sun,2018-04-29,20:00 (13:00),Lorca FC,1–0,Gimnàstic,2125,Estadio Francisco Artés Carrasco,Santiago Varón,Match Report,
,,,,,,,,,,,,
Regular Season,38,Fri,2018-05-04,21:00 (14:00),Alcorcón,0–0,Cultural Leonesa,3559,Estadio Santo Domingo,Víctor Areces,Match Report,
Regular Season,38,Sat,2018-05-05,16:00 (09:00),Córdoba,2–4,Huesca,15300,Estadio Nuevo Arcángel,David Pérez,Match Report,
Regular Season,38,Sat,2018-05-05,16:00 (09:00),Numancia,0–1,Valladolid,6008,Nuevo Estadio Los Pajaritos,Isidro Díaz de Mera,Match Report,
Regular Season,38,Sat,2018-05-05,18:00 (11:00),Zaragoza,2–1,Sporting Gijón,26742,Estadio de la Romareda,Saúl Ais,Match Report,
Regular Season,38,Sat,2018-05-05,18:00 (11:00),Barcelona B,0–1,Reus,2757,Mini Estadi,Juan Pulido,Match Report,
Regular Season,38,Sat,2018-05-05,19:00 (13:00),Tenerife,0–0,Almería,11378,Estadio Heliodoro Rodríguez Lopéz,Santiago Varón,Match Report,
Regular Season,38,Sun,2018-05-06,12:00 (05:00),Gimnàstic,0–2,Osasuna,5627,Nou Estadi de Tarragona,Guillermo Cuadra,Match Report,
Regular Season,38,Sun,2018-05-06,16:00 (09:00),Oviedo,2–0,Lorca FC,11068,Estadio Nuevo Carlos Tartiere,José López,Match Report,
Regular Season,38,Sun,2018-05-06,18:00 (11:00),Albacete,1–1,Cádiz,7015,Estadio Carlos Belmonte,Adrián Cordero,Match Report,
Regular Season,38,Sun,2018-05-06,18:00 (11:00),Lugo,1–0,Sevilla B,3071,Estadio Anxo Carro,Aitor Gorostegui,Match Report,
Regular Season,38,Mon,2018-05-07,21:00 (14:00),Granada,0–2,Rayo Vallecano,11243,Estadio Nuevo Los Cármenes,Rubén Eiriz,Match Report,
,,,,,,,,,,,,
Regular Season,39,Fri,2018-05-11,21:00 (14:00),Lorca FC,2–1,Numancia,2234,Estadio Francisco Artés Carrasco,Álvaro Moreno,Match Report,
Regular Season,39,Sat,2018-05-12,16:00 (09:00),Sporting Gijón,2–3,Barcelona B,21358,Estadio Municipal El Molinón,Eduardo Prieto,Match Report,
Regular Season,39,Sat,2018-05-12,16:00 (09:00),Valladolid,3–2,Albacete,11517,Estadio Municipal José Zorrilla,Valentín Pizarro,Match Report,
Regular Season,39,Sat,2018-05-12,20:30 (13:30),Reus,1–1,Tenerife,2208,Estadio Camp Nou Municipal,Jorge Valdés Aller,Match Report,
Regular Season,39,Sat,2018-05-12,20:30 (13:30),Osasuna,2–1,Oviedo,13707,Estadio El Sadar,Dámaso Arcediano,Match Report,
Regular Season,39,Sun,2018-05-13,12:00 (05:00),Cultural Leonesa,1–1,Lugo,9331,Estadio Municipal Reino de León,Juan Pulido,Match Report,
Regular Season,39,Sun,2018-05-13,16:00 (09:00),Huesca,1–1,Alcorcón,5029,Estadio El Alcoraz,Rubén Eiriz,Match Report,
Regular Season,39,Sun,2018-05-13,18:00 (11:00),Rayo Vallecano,1–2,Córdoba,12395,Estadio del Rayo Vallecano,Daniel Ocón,Match Report,
Regular Season,39,Sun,2018-05-13,18:00 (11:00),Sevilla B,1–0,Gimnàstic,731,Estadio Viejo Nervión,Víctor Areces,Match Report,
Regular Season,39,Sun,2018-05-13,20:00 (13:00),Almería,2–0,Granada,9314,Estadio de los Juegos Mediterráneos,Gorka Sagues,Match Report,
Regular Season,39,Mon,2018-05-14,21:00 (14:00),Cádiz,2–0,Zaragoza,13670,Estadio Ramón de Carranza,Iñaki Bikandi,Match Report,
,,,,,,,,,,,,
Regular Season,40,Fri,2018-05-18,20:00 (14:00),Tenerife,1–0,Sporting Gijón,8123,Estadio Heliodoro Rodríguez Lopéz,Guillermo Cuadra,Match Report,
Regular Season,40,Sat,2018-05-19,16:00 (09:00),Gimnàstic,5–3,Cultural Leonesa,9329,Nou Estadi de Tarragona,Iñaki Bikandi,Match Report,
Regular Season,40,Sat,2018-05-19,16:00 (09:00),Oviedo,2–1,Sevilla B,11607,Estadio Nuevo Carlos Tartiere,Daniel Ocón,Match Report,
Regular Season,40,Sat,2018-05-19,20:30 (13:30),Lorca FC,1–5,Valladolid,2344,Estadio Francisco Artés Carrasco,Adrián Cordero,Match Report,
Regular Season,40,Sat,2018-05-19,20:30 (13:30),Granada,1–0,Reus,6068,Estadio Nuevo Los Cármenes,Saúl Ais,Match Report,
Regular Season,40,Sun,2018-05-20,12:00 (05:00),Barcelona B,3–1,Cádiz,4201,Mini Estadi,David Pérez,Match Report,
Regular Season,40,Sun,2018-05-20,16:00 (09:00),Numancia,1–1,Osasuna,6903,Nuevo Estadio Los Pajaritos,Santiago Varón,Match Report,
Regular Season,40,Sun,2018-05-20,18:00 (11:00),Alcorcón,4–0,Rayo Vallecano,4247,Estadio Santo Domingo,Aitor Gorostegui,Match Report,
Regular Season,40,Sun,2018-05-20,18:00 (11:00),Zaragoza,4–1,Albacete,23827,Estadio de la Romareda,Gorka Sagues,Match Report,
Regular Season,40,Sun,2018-05-20,20:00 (13:00),Córdoba,2–0,Almería,18867,Estadio Nuevo Arcángel,Juan Pulido,Match Report,
Regular Season,40,Mon,2018-05-21,21:00 (14:00),Lugo,0–2,Huesca,3165,Estadio Anxo Carro,José López,Match Report,
,,,,,,,,,,,,
Regular Season,41,Sun,2018-05-27,20:30 (13:30),Sevilla B,2–1,Numancia,783,Estadio Viejo Nervión,Juan Pulido,Match Report,
Regular Season,41,Sun,2018-05-27,20:30 (13:30),Reus,1–2,Córdoba,3820,Estadio Camp Nou Municipal,Guillermo Cuadra,Match Report,
Regular Season,41,Sun,2018-05-27,20:30 (13:30),Cultural Leonesa,2–0,Oviedo,12354,Estadio Municipal Reino de León,Rubén Eiriz,Match Report,
Regular Season,41,Sun,2018-05-27,20:30 (13:30),Cádiz,1–1,Tenerife,16705,Estadio Ramón de Carranza,Álvaro Moreno,Match Report,
Regular Season,41,Sun,2018-05-27,20:30 (13:30),Almería,0–0,Alcorcón,12678,Estadio de los Juegos Mediterráneos,Eduardo Prieto,Match Report,
Regular Season,41,Sun,2018-05-27,20:30 (13:30),Sporting Gijón,2–1,Granada,19846,Estadio Municipal El Molinón,Isidro Díaz de Mera,Match Report,
Regular Season,41,Sun,2018-05-27,20:30 (13:30),Osasuna,1–0,Lorca FC,14616,Estadio El Sadar,Oliver De La Fuente,Match Report,
Regular Season,41,Sun,2018-05-27,20:30 (13:30),Huesca,0–1,Gimnàstic,5261,Estadio El Alcoraz,Gorka Sagues,Match Report,
Regular Season,41,Sun,2018-05-27,20:30 (13:30),Albacete,0–0,Barcelona B,12556,Estadio Carlos Belmonte,Víctor Areces,Match Report,
Regular Season,41,Sun,2018-05-27,20:30 (13:30),Zaragoza,3–2,Valladolid,22740,Estadio de la Romareda,Dámaso Arcediano,Match Report,
Regular Season,41,Sun,2018-05-27,20:30 (13:30),Rayo Vallecano,1–0,Lugo,13840,Estadio del Rayo Vallecano,Jorge Figueroa,Match Report,
,,,,,,,,,,,,
Regular Season,42,Fri,2018-06-01,21:00 (14:00),Lorca FC,2–1,Sevilla B,1492,Estadio Francisco Artés Carrasco,Jorge Valdés Aller,Match Report,
Regular Season,42,Sat,2018-06-02,19:30 (13:30),Tenerife,1–1,Albacete,7937,Estadio Heliodoro Rodríguez Lopéz,Rubén Eiriz,Match Report,
Regular Season,42,Sat,2018-06-02,20:30 (13:30),Granada,2–1,Cádiz,7844,Estadio Nuevo Los Cármenes,Daniel Ocón,Match Report,
Regular Season,42,Sat,2018-06-02,20:30 (13:30),Gimnàstic,2–0,Rayo Vallecano,11853,Nou Estadi de Tarragona,Saúl Ais,Match Report,
Regular Season,42,Sat,2018-06-02,20:30 (13:30),Valladolid,2–0,Osasuna,22287,Estadio Municipal José Zorrilla,Iñaki Bikandi,Match Report,
Regular Season,42,Sat,2018-06-02,20:30 (13:30),Lugo,1–1,Almería,2923,Estadio Anxo Carro,Adrián Cordero,Match Report,
Regular Season,42,Sat,2018-06-02,20:30 (13:30),Numancia,2–1,Cultural Leonesa,5005,Nuevo Estadio Los Pajaritos,Guillermo Cuadra,Match Report,
Regular Season,42,Sat,2018-06-02,20:30 (13:30),Córdoba,3–0,Sporting Gijón,20306,Estadio Nuevo Arcángel,José López,Match Report,
Regular Season,42,Sat,2018-06-02,20:30 (13:30),Alcorcón,3–0,Reus,3073,Estadio Santo Domingo,David Pérez,Match Report,
Regular Season,42,Sat,2018-06-02,20:30 (13:30),Oviedo,2–1,Huesca,10418,Estadio Nuevo Carlos Tartiere,Valentín Pizarro,Match Report,
Regular Season,42,Sat,2018-06-02,20:30 (13:30),Barcelona B,0–2,Zaragoza,3995,Mini Estadi,Álvaro Moreno,Match Report,
,,,,,,,,,,,,
Promotion Playoffs — Semifinals,,Wed,2018-06-06,20:30 (13:30),Numancia,1–1,Zaragoza,7827,Nuevo Estadio Los Pajaritos,Aitor Gorostegui,Match Report,Leg 1 of 2
Promotion Playoffs — Semifinals,,Thu,2018-06-07,20:30 (13:30),Valladolid,3–1,Sporting Gijón,23801,Estadio Municipal José Zorrilla,Isidro Díaz de Mera,Match Report,Leg 1 of 2
Promotion Playoffs — Semifinals,,Sat,2018-06-09,18:00 (11:00),Zaragoza,1–2,Numancia,29699,Estadio de la Romareda,Adrián Cordero,Match Report,Leg 2 of 2; Numancia won
Promotion Playoffs — Semifinals,,Sun,2018-06-10,20:30 (13:30),Sporting Gijón,1–2,Valladolid,24178,Estadio Municipal El Molinón,Gorka Sagues,Match Report,Leg 2 of 2; Valladolid won
Promotion Playoffs — Final,,Wed,2018-06-13,20:30 (13:30),Numancia,0–3,Valladolid,8069,Nuevo Estadio Los Pajaritos,Eduardo Prieto,Match Report,Leg 1 of 2
Promotion Playoffs — Final,,Sat,2018-06-16,20:30 (13:30),Valladolid,1–1,Numancia,24667,Estadio Municipal José Zorrilla,Guillermo Cuadra,Match Report,Leg 2 of 2; Valladolid won
