Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,34,Wed,2015-04-01,20:30 (13:30),Carpi,3–0,Bologna,4144,Stadio Sandro Cabassi,Riccardo Pinzani,Match Report,
Regular Season,34,Thu,2015-04-02,20:30 (13:30),Pro Vercelli,1–1,Vicenza,3145,Stadio Silvio Piola,Maurizio Mariani,Match Report,
Regular Season,34,Thu,2015-04-02,20:30 (13:30),Avellino,1–0,Modena,8000,Stadio Partenio,Juan Sacchi,Match Report,
Regular Season,34,Thu,2015-04-02,20:30 (13:30),Ternana,2–0,Bari,3972,Stadio Libero Liberati,Federico La Penna,Match Report,
Regular Season,34,Thu,2015-04-02,20:30 (13:30),Pescara,2–3,Brescia,7340,Stadio Adriatico-Giovanni Cornacchia,Daniele Chiffi,Match Report,
Regular Season,34,Thu,2015-04-02,20:30 (13:30),Virtus Entella,0–2,Perugia,2828,Stadio Comunale Chiavari,Rosario Abisso,Match Report,
Regular Season,34,Thu,2015-04-02,20:30 (13:30),Trapani,3–1,Frosinone,5589,Stadio Polisportivo Provinciale,Luca Abbattista,Match Report,
Regular Season,34,Thu,2015-04-02,20:30 (13:30),Livorno,1–0,Virtus Lanciano,5696,Stadio Armando Picchi,Diego Roca,Match Report,
Regular Season,34,Thu,2015-04-02,20:30 (13:30),Crotone,2–0,Spezia,4660,Stadio Ezio Scida,Ivan Pezzuto,Match Report,
Regular Season,34,Thu,2015-04-02,20:30 (13:30),Varese,0–3,Catania,2826,Stadio Franco Ossola,Gianluca Manganiello,Match Report,
Regular Season,34,Thu,2015-04-02,20:30 (13:30),Latina,3–2,Cittadella,3560,Stadio Comunale Domenico Francioni,Fabrizio Pasqua,Match Report,
,,,,,,,,,,,,
Regular Season,35,Fri,2015-04-10,20:30 (13:30),Vicenza,1–0,Avellino,10425,Stadio Romeo Menti,Riccardo Pinzani,Match Report,
Regular Season,35,Sat,2015-04-11,15:00 (08:00),Modena,2–0,Virtus Entella,4883,Stadio Alberto Braglia,Fabio Maresca,Match Report,
Regular Season,35,Sat,2015-04-11,15:00 (08:00),Frosinone,2–1,Pescara,4000,Stadio Comunale Matusa,Daniele Minelli,Match Report,
Regular Season,35,Sat,2015-04-11,15:00 (08:00),Cittadella,0–1,Carpi,2824,Stadio Pier Cesare Tombolato,Francesco Paolo Saia,Match Report,
Regular Season,35,Sat,2015-04-11,15:00 (08:00),Brescia,1–1,Bologna,8712,Stadio Mario Rigamonti,Aleandro Di Paolo,Match Report,
Regular Season,35,Sat,2015-04-11,15:00 (08:00),Spezia,0–1,Ternana,5914,Stadio Alberto Picco,Pierluigi Pairetto,Match Report,
Regular Season,35,Sat,2015-04-11,15:00 (08:00),Catania,4–1,Trapani,17271,Stadio Angelo Massimino,Claudio Gavillucci,Match Report,
Regular Season,35,Sat,2015-04-11,15:00 (08:00),Virtus Lanciano,1–1,Latina,2997,Stadio Comunale Guido Biondi,Davide Ghersini,Match Report,
Regular Season,35,Sat,2015-04-11,15:00 (08:00),Bari,1–1,Crotone,16783,Stadio Comunale San Nicola,Luigi Rossi,Match Report,
Regular Season,35,Sat,2015-04-11,15:00 (08:00),Pro Vercelli,3–3,Livorno,3560,Stadio Silvio Piola,Filippo Merchiori,Match Report,
Regular Season,35,Mon,2015-04-13,20:30 (13:30),Perugia,2–0,Varese,11567,Stadio Renato Curi,Gianluca Aureliano,Match Report,
,,,,,,,,,,,,
Regular Season,33,Tue,2015-04-14,18:00 (11:00),Frosinone,1–0,Latina,6806,Stadio Comunale Matusa,Daniele Minelli,Match Report,
,,,,,,,,,,,,
Regular Season,36,Fri,2015-04-17,20:30 (13:30),Cittadella,0–1,Vicenza,5716,Stadio Pier Cesare Tombolato,Fabio Maresca,Match Report,
Regular Season,36,Sat,2015-04-18,15:00 (08:00),Bologna,0–0,Spezia,18148,Stadio Renato Dall'Ara,Michael Fabbri,Match Report,
Regular Season,36,Sat,2015-04-18,15:00 (08:00),Carpi,3–0,Brescia,3549,Stadio Sandro Cabassi,Juan Sacchi,Match Report,
Regular Season,36,Sat,2015-04-18,15:00 (08:00),Ternana,0–0,Perugia,11840,Stadio Libero Liberati,Maurizio Mariani,Match Report,
Regular Season,36,Sat,2015-04-18,15:00 (08:00),Pescara,1–0,Modena,9561,Stadio Adriatico-Giovanni Cornacchia,Federico La Penna,Match Report,
Regular Season,36,Sat,2015-04-18,15:00 (08:00),Crotone,1–1,Virtus Lanciano,4197,Stadio Ezio Scida,Gianluca Manganiello,Match Report,
Regular Season,36,Sat,2015-04-18,15:00 (08:00),Trapani,1–1,Bari,4913,Stadio Polisportivo Provinciale,Riccardo Pinzani,Match Report,
Regular Season,36,Sun,2015-04-19,15:00 (08:00),Livorno,0–0,Frosinone,6111,Stadio Armando Picchi,Leonardo Baracani,Match Report,
Regular Season,36,Sun,2015-04-19,15:00 (08:00),Varese,1–1,Avellino,2948,Stadio Franco Ossola,Eugenio Abbattista,Match Report,
Regular Season,36,Sun,2015-04-19,15:00 (08:00),Latina,1–2,Catania,3720,Stadio Comunale Domenico Francioni,Luigi Nasca,Match Report,
Regular Season,36,Mon,2015-04-20,20:30 (13:30),Virtus Entella,0–0,Pro Vercelli,2695,Stadio Comunale Chiavari,Daniele Chiffi,Match Report,
,,,,,,,,,,,,
Regular Season,37,Fri,2015-04-24,19:00 (12:00),Catania,2–0,Ternana,15781,Stadio Angelo Massimino,Davide Ghersini,Match Report,
Regular Season,37,Fri,2015-04-24,21:00 (14:00),Bari,1–1,Bologna,38436,Stadio Comunale San Nicola,Fabio Maresca,Match Report,
Regular Season,37,Sat,2015-04-25,15:00 (08:00),Avellino,1–1,Virtus Entella,6796,Stadio Partenio,Francesco Paolo Saia,Match Report,
Regular Season,37,Sat,2015-04-25,15:00 (08:00),Vicenza,1–0,Varese,10859,Stadio Romeo Menti,Ivan Pezzuto,Match Report,
Regular Season,37,Sat,2015-04-25,15:00 (08:00),Spezia,3–0,Trapani,6274,Stadio Alberto Picco,Daniele Martinelli,Match Report,
Regular Season,37,Sat,2015-04-25,15:00 (08:00),Modena,3–0,Crotone,5033,Stadio Alberto Braglia,Claudio Gavillucci,Match Report,
Regular Season,37,Sat,2015-04-25,15:00 (08:00),Perugia,1–1,Livorno,11640,Stadio Renato Curi,Fabrizio Pasqua,Match Report,
Regular Season,37,Sat,2015-04-25,15:00 (08:00),Brescia,0–0,Cittadella,7438,Stadio Mario Rigamonti,Vincenzo Ripa,Match Report,
Regular Season,37,Sat,2015-04-25,15:00 (08:00),Frosinone,1–0,Carpi,5617,Stadio Comunale Matusa,Renzo Candussio,Match Report,
Regular Season,37,Sat,2015-04-25,15:00 (08:00),Pro Vercelli,1–1,Latina,2900,Stadio Silvio Piola,Diego Roca,Match Report,
Regular Season,37,Sat,2015-04-25,15:00 (08:00),Virtus Lanciano,0–1,Pescara,4502,Stadio Comunale Guido Biondi,Lorenzo Bertani,Match Report,
,,,,,,,,,,,,
Regular Season,38,Mon,2015-04-27,20:30 (13:30),Bologna,2–0,Catania,13243,Stadio Renato Dall'Ara,Federico La Penna,Match Report,
Regular Season,38,Tue,2015-04-28,20:30 (13:30),Pescara,1–0,Pro Vercelli,5713,Stadio Adriatico-Giovanni Cornacchia,Juan Sacchi,Match Report,
Regular Season,38,Tue,2015-04-28,20:30 (13:30),Crotone,2–0,Avellino,4583,Stadio Ezio Scida,Luigi Nasca,Match Report,
Regular Season,38,Tue,2015-04-28,20:30 (13:30),Livorno,1–1,Modena,5469,Stadio Armando Picchi,Michael Fabbri,Match Report,
Regular Season,38,Tue,2015-04-28,20:30 (13:30),Carpi,0–0,Bari,4144,Stadio Sandro Cabassi,Luca Pairetto,Match Report,
Regular Season,38,Tue,2015-04-28,20:30 (13:30),Ternana,0–1,Frosinone,4232,Stadio Libero Liberati,Aleandro Di Paolo,Match Report,
Regular Season,38,Tue,2015-04-28,20:30 (13:30),Virtus Entella,0–1,Varese,1896,Stadio Comunale Chiavari,Riccardo Ros,Match Report,
Regular Season,38,Tue,2015-04-28,20:30 (13:30),Cittadella,1–3,Spezia,2174,Stadio Pier Cesare Tombolato,Riccardo Pinzani,Match Report,
Regular Season,38,Tue,2015-04-28,20:30 (13:30),Latina,0–0,Perugia,3390,Stadio Comunale Domenico Francioni,Gianluca Manganiello,Match Report,
Regular Season,38,Tue,2015-04-28,20:30 (13:30),Brescia,3–0,Vicenza,8339,Stadio Mario Rigamonti,Filippo Merchiori,Match Report,
Regular Season,38,Tue,2015-04-28,20:30 (13:30),Trapani,1–0,Virtus Lanciano,4913,Stadio Polisportivo Provinciale,Gianluca Aureliano,Match Report,
,,,,,,,,,,,,
Regular Season,39,Sat,2015-05-02,15:00 (08:00),Frosinone,2–1,Bologna,6446,Stadio Comunale Matusa,Riccardo Pinzani,Match Report,
Regular Season,39,Sat,2015-05-02,15:00 (08:00),Spezia,4–1,Brescia,6335,Stadio Alberto Picco,Francesco Paolo Saia,Match Report,
Regular Season,39,Sat,2015-05-02,15:00 (08:00),Vicenza,0–0,Virtus Entella,9461,Stadio Romeo Menti,Claudio Gavillucci,Match Report,
Regular Season,39,Sat,2015-05-02,15:00 (08:00),Bari,1–0,Cittadella,15360,Stadio Comunale San Nicola,Rosario Abisso,Match Report,
Regular Season,39,Sat,2015-05-02,15:00 (08:00),Virtus Lanciano,1–1,Ternana,2572,Stadio Comunale Guido Biondi,Fabrizio Pasqua,Match Report,
Regular Season,39,Sat,2015-05-02,15:00 (08:00),Catania,1–1,Livorno,13625,Stadio Angelo Massimino,Maurizio Mariani,Match Report,
Regular Season,39,Sat,2015-05-02,15:00 (08:00),Perugia,1–0,Trapani,10420,Stadio Renato Curi,Filippo Merchiori,Match Report,
Regular Season,39,Sat,2015-05-02,15:00 (08:00),Pro Vercelli,3–2,Crotone,3250,Stadio Silvio Piola,Eugenio Abbattista,Match Report,
Regular Season,39,Sat,2015-05-02,15:00 (08:00),Varese,1–2,Latina,2341,Stadio Franco Ossola,Vincenzo Ripa,Match Report,
Regular Season,39,Sun,2015-05-03,15:00 (08:00),Avellino,3–2,Pescara,6000,Stadio Partenio,Daniele Minelli,Match Report,
Regular Season,39,Sun,2015-05-03,18:00 (11:00),Modena,1–2,Carpi,7413,Stadio Alberto Braglia,Leonardo Baracani,Match Report,
,,,,,,,,,,,,
Regular Season,40,Fri,2015-05-08,20:30 (13:30),Livorno,2–1,Virtus Entella,6912,Stadio Armando Picchi,Renzo Candussio,Match Report,
Regular Season,40,Sat,2015-05-09,15:00 (08:00),Brescia,4–2,Catania,3453,Stadio Mario Rigamonti,Gianluca Manganiello,Match Report,
Regular Season,40,Sat,2015-05-09,15:00 (08:00),Ternana,0–1,Pro Vercelli,5765,Stadio Libero Liberati,Francesco Paolo Saia,Match Report,
Regular Season,40,Sat,2015-05-09,15:00 (08:00),Pescara,2–2,Perugia,7934,Stadio Adriatico-Giovanni Cornacchia,Eugenio Abbattista,Match Report,
Regular Season,40,Sat,2015-05-09,15:00 (08:00),Bologna,1–1,Avellino,20348,Stadio Renato Dall'Ara,Claudio Gavillucci,Match Report,
Regular Season,40,Sat,2015-05-09,15:00 (08:00),Cittadella,1–1,Frosinone,3055,Stadio Pier Cesare Tombolato,Luigi Nasca,Match Report,
Regular Season,40,Sat,2015-05-09,15:00 (08:00),Carpi,0–0,Virtus Lanciano,3088,Stadio Sandro Cabassi,Daniele Chiffi,Match Report,
Regular Season,40,Sat,2015-05-09,15:00 (08:00),Spezia,0–0,Vicenza,5984,Stadio Alberto Picco,Fabio Maresca,Match Report,
Regular Season,40,Sat,2015-05-09,15:00 (08:00),Latina,2–0,Bari,4961,Stadio Comunale Domenico Francioni,Aleandro Di Paolo,Match Report,
Regular Season,40,Sat,2015-05-09,15:00 (08:00),Trapani,3–0,Modena,5826,Stadio Polisportivo Provinciale,Maurizio Mariani,Match Report,
Regular Season,40,Sun,2015-05-10,18:00 (11:00),Crotone,1–0,Varese,6617,Stadio Ezio Scida,Davide Ghersini,Match Report,
,,,,,,,,,,,,
Regular Season,41,Fri,2015-05-15,20:30 (13:30),Perugia,2–0,Carpi,11525,Stadio Renato Curi,Francesco Paolo Saia,Match Report,
Regular Season,41,Sat,2015-05-16,15:00 (08:00),Avellino,1–1,Trapani,9000,Stadio Partenio,Ivan Pezzuto,Match Report,
Regular Season,41,Sat,2015-05-16,15:00 (08:00),Catania,2–3,Cittadella,12590,Stadio Angelo Massimino,Claudio Gavillucci,Match Report,
Regular Season,41,Sat,2015-05-16,15:00 (08:00),Virtus Entella,2–0,Latina,2333,Stadio Comunale Chiavari,Riccardo Pinzani,Match Report,
Regular Season,41,Sat,2015-05-16,15:00 (08:00),Modena,1–2,Ternana,6183,Stadio Alberto Braglia,Luca Pairetto,Match Report,
Regular Season,41,Sat,2015-05-16,15:00 (08:00),Varese,2–1,Pescara,2516,Stadio Franco Ossola,Rosario Abisso,Match Report,
Regular Season,41,Sat,2015-05-16,15:00 (08:00),Livorno,1–1,Vicenza,7187,Stadio Armando Picchi,Fabrizio Pasqua,Match Report,
Regular Season,41,Sat,2015-05-16,15:00 (08:00),Pro Vercelli,1–1,Bologna,3657,Stadio Silvio Piola,Maurizio Mariani,Match Report,
Regular Season,41,Sat,2015-05-16,15:00 (08:00),Frosinone,3–1,Crotone,8422,Stadio Comunale Matusa,Fabio Maresca,Match Report,
Regular Season,41,Sat,2015-05-16,15:00 (08:00),Virtus Lanciano,0–2,Spezia,2492,Stadio Comunale Guido Biondi,Michael Fabbri,Match Report,
Regular Season,41,Sat,2015-05-16,18:00 (11:00),Bari,3–2,Brescia,15102,Stadio Comunale San Nicola,Gianluca Aureliano,Match Report,
,,,,,,,,,,,,
Regular Season,42,Fri,2015-05-22,20:30 (13:30),Latina,1–1,Modena,5434,Stadio Comunale Domenico Francioni,Luigi Nasca,Match Report,
Regular Season,42,Fri,2015-05-22,20:30 (13:30),Cittadella,0–2,Perugia,3168,Stadio Pier Cesare Tombolato,Aleandro Di Paolo,Match Report,
Regular Season,42,Fri,2015-05-22,20:30 (13:30),Crotone,0–0,Virtus Entella,8500,Stadio Ezio Scida,Michael Fabbri,Match Report,
Regular Season,42,Fri,2015-05-22,20:30 (13:30),Pescara,3–0,Livorno,9018,Stadio Adriatico-Giovanni Cornacchia,Fabio Maresca,Match Report,
Regular Season,42,Fri,2015-05-22,20:30 (13:30),Spezia,1–0,Bari,7204,Stadio Alberto Picco,Gianluca Manganiello,Match Report,
Regular Season,42,Fri,2015-05-22,20:30 (13:30),Bologna,1–0,Virtus Lanciano,12224,Stadio Renato Dall'Ara,Leonardo Baracani,Match Report,
Regular Season,42,Fri,2015-05-22,20:30 (13:30),Ternana,2–0,Varese,6650,Stadio Libero Liberati,Filippo Merchiori,Match Report,
Regular Season,42,Fri,2015-05-22,20:30 (13:30),Brescia,3–2,Avellino,6980,Stadio Mario Rigamonti,Daniele Chiffi,Match Report,
Regular Season,42,Fri,2015-05-22,20:30 (13:30),Vicenza,2–1,Frosinone,10672,Stadio Romeo Menti,Davide Ghersini,Match Report,
Regular Season,42,Fri,2015-05-22,20:30 (13:30),Carpi,0–0,Catania,3600,Stadio Sandro Cabassi,Fabrizio Pasqua,Match Report,
Regular Season,42,Fri,2015-05-22,20:30 (13:30),Trapani,2–1,Pro Vercelli,6267,Stadio Polisportivo Provinciale,Diego Roca,Match Report,
,,,,,,,,,,,,
Serie B Promotion Playoffs Preliminary Round,,Tue,2015-05-26,18:30 (11:30),Perugia,1–2,Pescara,9290,Stadio Renato Curi,Michael Fabbri,Match Report,
Serie B Promotion Playoffs Preliminary Round,,Tue,2015-05-26,21:00 (14:00),Spezia,1–2,Avellino,6015,Stadio Alberto Picco,Claudio Gavillucci,Match Report,Required Extra Time
Serie B Promotion Playoffs Semifinals,,Fri,2015-05-29,18:30 (11:30),Pescara,1–0,Vicenza,12252,Stadio Adriatico-Giovanni Cornacchia,Luca Pairetto,Match Report,Leg 1 of 2
Serie B Promotion Playoffs Semifinals,,Fri,2015-05-29,21:00 (14:00),Avellino,0–1,Bologna,10000,Stadio Partenio,Fabrizio Pasqua,Match Report,Leg 1 of 2
Serie B Relegation Playoff,,Sat,2015-05-30,18:30 (11:30),Virtus Entella,2–2,Modena,4000,Stadio Comunale Chiavari,Maurizio Mariani,Match Report,Leg 1 of 2
Serie B Promotion Playoffs Semifinals,,Tue,2015-06-02,18:30 (11:30),Bologna,2–3,Avellino,20104,Stadio Renato Dall'Ara,Maurizio Mariani,Match Report,Leg 2 of 2; Bologna won
Serie B Promotion Playoffs Semifinals,,Tue,2015-06-02,21:00 (14:00),Vicenza,2–2,Pescara,12112,Stadio Romeo Menti,Fabio Maresca,Match Report,Leg 2 of 2; Pescara won
Serie B Promotion Playoffs Finals,,Fri,2015-06-05,20:30 (13:30),Pescara,0–0,Bologna,18772,Stadio Adriatico-Giovanni Cornacchia,Claudio Gavillucci,Match Report,Leg 1 of 2
Serie B Relegation Playoff,,Sat,2015-06-06,18:30 (11:30),Modena,1–1,Virtus Entella,5644,Stadio Alberto Braglia,Riccardo Pinzani,Match Report,Leg 2 of 2; Modena won
Serie B Promotion Playoffs Finals,,Tue,2015-06-09,20:30 (13:30),Bologna,1–1,Pescara,30000,Stadio Renato Dall'Ara,Michael Fabbri,Match Report,Leg 2 of 2; Bologna won
