Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,33,Sun,2015-04-12,21:00 (14:00),Leganés,2–0,Albacete,4100,Estadio Municipal de Butarque,Daniel Ocón,Match Report,
,,,,,,,,,,,,
Regular Season,34,Sat,2015-04-18,16:00 (09:00),Girona,2–1,Leganés,4827,Estadi Municipal de Montilivi,Rubén Eiriz,Match Report,
Regular Season,34,Sat,2015-04-18,18:00 (11:00),Sporting Gijón,1–0,Alavés,19450,Estadio Municipal El Molinón,José Sánchez,Match Report,
Regular Season,34,Sat,2015-04-18,18:15 (11:15),Ponferradina,1–0,Osasuna,5200,Estadio El Toralín,José Piñeiro,Match Report,
Regular Season,34,Sat,2015-04-18,20:00 (13:00),Mirandés,2–1,Las Palmas,3243,Estadio Municipal de Anduva,Francisco Arias,Match Report,
Regular Season,34,Sat,2015-04-18,21:30 (14:30),Racing Sant,1–0,Lugo,8653,Campos de Sport de El Sardinero,José Lesma,Match Report,
Regular Season,34,Sat,2015-04-18,21:30 (14:30),Albacete,3–1,Recreativo,6613,Estadio Carlos Belmonte,Gorka Sagues,Match Report,
Regular Season,34,Sun,2015-04-19,12:00 (05:00),Betis,4–0,Zaragoza,32256,Estadio Benito Villamarín,Daniel Trujillo,Match Report,
Regular Season,34,Sun,2015-04-19,16:00 (09:00),Alcorcón,0–0,Mallorca,3084,Estadio Santo Domingo,Juan López,Match Report,
Regular Season,34,Sun,2015-04-19,17:00 (10:00),Numancia,1–0,Barcelona B,5992,Nuevo Estadio Los Pajaritos,Pablo González,Match Report,
Regular Season,34,Sun,2015-04-19,18:15 (11:15),Valladolid,0–0,Sabadell,9743,Estadio Municipal José Zorrilla,José Luis Munuera,Match Report,
Regular Season,34,Sun,2015-04-19,18:00 (12:00),Tenerife,0–0,Llagostera,10473,Estadio Heliodoro Rodríguez Lopéz,David Pérez,Match Report,
,,,,,,,,,,,,
Regular Season,35,Sat,2015-04-25,16:00 (09:00),Lugo,0–0,Alcorcón,2580,Estadio Anxo Carro,Jorge Figueroa,Match Report,
Regular Season,35,Sat,2015-04-25,18:00 (11:00),Osasuna,2–1,Albacete,13659,Estadio El Sadar,Oliver De La Fuente,Match Report,
Regular Season,35,Sat,2015-04-25,18:15 (11:15),Alavés,1–2,Betis,10942,Estadio de Mendizorroza,David Medié,Match Report,
Regular Season,35,Sat,2015-04-25,18:30 (11:30),Barcelona B,2–1,Ponferradina,2650,Mini Estadi,Juan López,Match Report,
Regular Season,35,Sat,2015-04-25,20:00 (13:00),Mallorca,2–1,Tenerife,5620,Iberostar Estadi,Daniel Ocón,Match Report,
Regular Season,35,Sun,2015-04-26,11:00 (05:00),Las Palmas,1–1,Valladolid,14442,Estadio de Gran Canaria,Valentín Pizarro,Match Report,
Regular Season,35,Sun,2015-04-26,16:00 (09:00),Sabadell,3–2,Racing Sant,7189,Estadi de la Nova Creu Alta,Ricardo de Burgos,Match Report,
Regular Season,35,Sun,2015-04-26,16:30 (09:30),Llagostera,0–0,Sporting Gijón,3125,Estadi Municipal Palamós Costa Brava,José Luis Munuera,Match Report,
Regular Season,35,Sun,2015-04-26,18:00 (11:00),Recreativo,0–3,Girona,6368,Estadio Nuevo Colombino,Daniel Trujillo,Match Report,
Regular Season,35,Sun,2015-04-26,18:15 (11:15),Zaragoza,1–0,Numancia,6800,Estadio de la Romareda,Pedro Sureda,Match Report,
Regular Season,35,Sun,2015-04-26,21:00 (14:00),Leganés,0–0,Mirandés,3800,Estadio Municipal de Butarque,Gorka Sagues,Match Report,
,,,,,,,,,,,,
Regular Season,36,Sat,2015-05-02,16:00 (09:00),Alcorcón,2–0,Racing Sant,2383,Estadio Santo Domingo,Jorge Valdés Aller,Match Report,
Regular Season,36,Sat,2015-05-02,16:00 (09:00),Numancia,1–0,Alavés,3301,Nuevo Estadio Los Pajaritos,José Piñeiro,Match Report,
Regular Season,36,Sat,2015-05-02,18:15 (11:15),Betis,2–2,Llagostera,30602,Estadio Benito Villamarín,Víctor Areces,Match Report,
Regular Season,36,Sat,2015-05-02,18:30 (11:30),Girona,3–0,Osasuna,5800,Estadi Municipal de Montilivi,Pablo González,Match Report,
Regular Season,36,Sat,2015-05-02,19:00 (13:00),Las Palmas,2–0,Sabadell,11410,Estadio de Gran Canaria,Dámaso Arcediano,Match Report,
Regular Season,36,Sun,2015-05-03,12:00 (05:00),Ponferradina,1–1,Zaragoza,5000,Estadio El Toralín,José Lesma,Match Report,
Regular Season,36,Sun,2015-05-03,17:00 (10:00),Sporting Gijón,1–0,Mallorca,19771,Estadio Municipal El Molinón,David Pérez,Match Report,
Regular Season,36,Sun,2015-05-03,18:15 (11:15),Valladolid,2–0,Leganés,7787,Estadio Municipal José Zorrilla,Jesús Muñoz,Match Report,
Regular Season,36,Sun,2015-05-03,18:00 (12:00),Tenerife,1–1,Lugo,9697,Estadio Heliodoro Rodríguez Lopéz,Francisco Arias,Match Report,
Regular Season,36,Sun,2015-05-03,19:00 (12:00),Albacete,2–1,Barcelona B,9651,Estadio Carlos Belmonte,Rubén Eiriz,Match Report,
Regular Season,36,Sun,2015-05-03,21:00 (14:00),Mirandés,2–1,Recreativo,4000,Estadio Municipal de Anduva,José Sánchez,Match Report,
,,,,,,,,,,,,
Regular Season,37,Sat,2015-05-09,16:00 (09:00),Barcelona B,2–4,Girona,6722,Mini Estadi,Valentín Pizarro,Match Report,
Regular Season,37,Sat,2015-05-09,18:00 (11:00),Recreativo,0–3,Valladolid,3403,Estadio Nuevo Colombino,Ricardo de Burgos,Match Report,
Regular Season,37,Sat,2015-05-09,18:00 (11:00),Sabadell,0–1,Alcorcón,5258,Estadi de la Nova Creu Alta,Pablo González,Match Report,
Regular Season,37,Sat,2015-05-09,18:00 (11:00),Lugo,1–2,Sporting Gijón,6600,Estadio Anxo Carro,Daniel Ocón,Match Report,
Regular Season,37,Sat,2015-05-09,20:00 (13:00),Leganés,2–1,Las Palmas,6000,Estadio Municipal de Butarque,Juan López,Match Report,
Regular Season,37,Sun,2015-05-10,12:00 (05:00),Mallorca,1–2,Betis,7000,Iberostar Estadi,José Sánchez,Match Report,
Regular Season,37,Sun,2015-05-10,16:00 (09:00),Llagostera,0–0,Numancia,2463,Estadi Municipal Palamós Costa Brava,Daniel Trujillo,Match Report,
Regular Season,37,Sun,2015-05-10,18:00 (11:00),Osasuna,2–0,Mirandés,16274,Estadio El Sadar,Pedro Sureda,Match Report,
Regular Season,37,Sun,2015-05-10,18:15 (11:15),Zaragoza,3–1,Albacete,18000,Estadio de la Romareda,Víctor Areces,Match Report,
Regular Season,37,Sun,2015-05-10,19:00 (12:00),Racing Sant,1–0,Tenerife,12209,Campos de Sport de El Sardinero,Gorka Sagues,Match Report,
Regular Season,37,Sun,2015-05-10,21:00 (14:00),Alavés,2–1,Ponferradina,8571,Estadio de Mendizorroza,Jorge Figueroa,Match Report,
,,,,,,,,,,,,
Regular Season,38,Sat,2015-05-16,16:00 (09:00),Albacete,2–3,Alavés,5503,Estadio Carlos Belmonte,Juan López,Match Report,
Regular Season,38,Sat,2015-05-16,16:00 (09:00),Leganés,1–1,Sabadell,4135,Estadio Municipal de Butarque,José Sánchez,Match Report,
Regular Season,38,Sat,2015-05-16,18:00 (11:00),Sporting Gijón,3–1,Racing Sant,23070,Estadio Municipal El Molinón,Rubén Eiriz,Match Report,
Regular Season,38,Sat,2015-05-16,18:15 (11:15),Valladolid,1–1,Osasuna,9060,Estadio Municipal José Zorrilla,José Lesma,Match Report,
Regular Season,38,Sat,2015-05-16,19:00 (13:00),Las Palmas,3–0,Recreativo,11032,Estadio de Gran Canaria,Daniel Ocón,Match Report,
Regular Season,38,Sat,2015-05-16,20:00 (13:00),Numancia,1–2,Mallorca,4000,Nuevo Estadio Los Pajaritos,David Medié,Match Report,
Regular Season,38,Sat,2015-05-16,20:00 (13:00),Mirandés,2–3,Barcelona B,3093,Estadio Municipal de Anduva,José Luis Munuera,Match Report,
Regular Season,38,Sun,2015-05-17,12:00 (05:00),Girona,1–1,Zaragoza,8445,Estadi Municipal de Montilivi,Francisco Arias,Match Report,
Regular Season,38,Sun,2015-05-17,16:00 (09:00),Ponferradina,0–1,Llagostera,4078,Estadio El Toralín,Dámaso Arcediano,Match Report,
Regular Season,38,Sun,2015-05-17,18:15 (11:15),Betis,5–1,Lugo,30869,Estadio Benito Villamarín,Ricardo de Burgos,Match Report,
Regular Season,38,Sun,2015-05-17,20:00 (14:00),Tenerife,1–1,Alcorcón,8771,Estadio Heliodoro Rodríguez Lopéz,Víctor Areces,Match Report,
,,,,,,,,,,,,
Regular Season,39,Tue,2015-05-19,21:00 (14:00),Barcelona B,1–3,Valladolid,1601,Mini Estadi,David Pérez,Match Report,
Regular Season,39,Tue,2015-05-19,22:00 (15:00),Osasuna,1–2,Las Palmas,12038,Estadio El Sadar,José Sánchez,Match Report,
Regular Season,39,Wed,2015-05-20,20:00 (13:00),Alcorcón,0–0,Sporting Gijón,4293,Estadio Santo Domingo,Gorka Sagues,Match Report,
Regular Season,39,Wed,2015-05-20,20:00 (13:00),Mallorca,1–0,Ponferradina,4490,Iberostar Estadi,Pablo González,Match Report,
Regular Season,39,Wed,2015-05-20,20:00 (13:00),Recreativo,1–0,Leganés,3203,Estadio Nuevo Colombino,Daniel Trujillo,Match Report,
Regular Season,39,Wed,2015-05-20,21:00 (14:00),Lugo,1–1,Numancia,4000,Estadio Anxo Carro,Jorge Figueroa,Match Report,
Regular Season,39,Wed,2015-05-20,21:00 (14:00),Alavés,0–3,Girona,8136,Estadio de Mendizorroza,José Lesma,Match Report,
Regular Season,39,Wed,2015-05-20,22:00 (15:00),Sabadell,1–3,Tenerife,3208,Estadi de la Nova Creu Alta,Jorge Valdés Aller,Match Report,
Regular Season,39,Wed,2015-05-20,22:00 (15:00),Zaragoza,0–1,Mirandés,10074,Estadio de la Romareda,José Piñeiro,Match Report,
Regular Season,39,Thu,2015-05-21,20:00 (13:00),Racing Sant,2–4,Betis,10504,Campos de Sport de El Sardinero,Dámaso Arcediano,Match Report,
Regular Season,39,Thu,2015-05-21,21:00 (14:00),Llagostera,2–3,Albacete,1863,Estadi Municipal Palamós Costa Brava,Oliver De La Fuente,Match Report,
,,,,,,,,,,,,
Regular Season,40,Sat,2015-05-23,16:00 (09:00),Mirandés,3–0,Alavés,4800,Estadio Municipal de Anduva,Pablo González,Match Report,
Regular Season,40,Sat,2015-05-23,16:00 (09:00),Recreativo,3–1,Sabadell,4644,Estadio Nuevo Colombino,Víctor Areces,Match Report,
Regular Season,40,Sat,2015-05-23,18:00 (11:00),Ponferradina,1–0,Lugo,5000,Estadio El Toralín,Juan López,Match Report,
Regular Season,40,Sat,2015-05-23,18:15 (11:15),Leganés,1–1,Osasuna,4038,Estadio Municipal de Butarque,José Piñeiro,Match Report,
Regular Season,40,Sat,2015-05-23,20:30 (14:30),Las Palmas,4–3,Barcelona B,11612,Estadio de Gran Canaria,Rubén Eiriz,Match Report,
Regular Season,40,Sun,2015-05-24,16:15 (09:15),Girona,1–0,Llagostera,8735,Estadi Municipal de Montilivi,Jesús Muñoz,Match Report,
Regular Season,40,Sun,2015-05-24,18:00 (11:00),Sporting Gijón,2–0,Tenerife,25610,Estadio Municipal El Molinón,Ricardo de Burgos,Match Report,
Regular Season,40,Sun,2015-05-24,18:00 (11:00),Valladolid,1–3,Zaragoza,9631,Estadio Municipal José Zorrilla,Daniel Ocón,Match Report,
Regular Season,40,Sun,2015-05-24,18:00 (11:00),Numancia,0–2,Racing Sant,2746,Nuevo Estadio Los Pajaritos,Valentín Pizarro,Match Report,
Regular Season,40,Sun,2015-05-24,20:00 (13:00),Betis,3–0,Alcorcón,48462,Estadio Benito Villamarín,Francisco Arias,Match Report,
Regular Season,40,Sun,2015-05-24,21:00 (14:00),Albacete,4–2,Mallorca,7600,Estadio Carlos Belmonte,José Luis Munuera,Match Report,
,,,,,,,,,,,,
Regular Season,41,Sun,2015-05-31,17:00 (11:00),Tenerife,2–0,Betis,19193,Estadio Heliodoro Rodríguez Lopéz,José Sánchez,Match Report,
Regular Season,41,Sun,2015-05-31,18:00 (11:00),Barcelona B,2–5,Leganés,1705,Mini Estadi,Oliver De La Fuente,Match Report,
Regular Season,41,Sun,2015-05-31,18:00 (11:00),Racing Sant,0–1,Ponferradina,17855,Campos de Sport de El Sardinero,David Pérez,Match Report,
Regular Season,41,Sun,2015-05-31,18:00 (11:00),Alcorcón,1–1,Numancia,2000,Estadio Santo Domingo,Daniel Trujillo,Match Report,
Regular Season,41,Sun,2015-05-31,18:00 (11:00),Mallorca,0–1,Girona,6000,Iberostar Estadi,Daniel Ocón,Match Report,
Regular Season,41,Sun,2015-05-31,18:00 (11:00),Llagostera,0–1,Mirandés,1231,Estadi Municipal Palamós Costa Brava,José Lesma,Match Report,
Regular Season,41,Sun,2015-05-31,18:00 (11:00),Zaragoza,0–2,Las Palmas,18910,Estadio de la Romareda,Jorge Figueroa,Match Report,
Regular Season,41,Sun,2015-05-31,18:00 (11:00),Lugo,1–1,Albacete,2327,Estadio Anxo Carro,Jorge Valdés Aller,Match Report,
Regular Season,41,Sun,2015-05-31,18:00 (11:00),Osasuna,2–0,Recreativo,17720,Estadio El Sadar,Gorka Sagues,Match Report,
Regular Season,41,Sun,2015-05-31,18:00 (11:00),Alavés,0–2,Valladolid,9013,Estadio de Mendizorroza,Dámaso Arcediano,Match Report,
Regular Season,41,Sun,2015-05-31,18:00 (11:00),Sporting Gijón,2–0,Sabadell,26873,Estadio Municipal El Molinón,Pedro Sureda,Match Report,
,,,,,,,,,,,,
Regular Season,42,Sun,2015-06-07,17:00 (11:00),Las Palmas,3–2,Alavés,8430,Estadio de Gran Canaria,David Medié,Match Report,
Regular Season,42,Sun,2015-06-07,18:00 (11:00),Recreativo,2–0,Barcelona B,3049,Estadio Nuevo Colombino,Pablo González,Match Report,
Regular Season,42,Sun,2015-06-07,18:00 (11:00),Leganés,2–2,Zaragoza,6895,Estadio Municipal de Butarque,Ricardo de Burgos,Match Report,
Regular Season,42,Sun,2015-06-07,18:00 (11:00),Ponferradina,1–1,Alcorcón,7378,Estadio El Toralín,José Luis Munuera,Match Report,
Regular Season,42,Sun,2015-06-07,18:00 (11:00),Sabadell,2–2,Osasuna,4490,Estadi de la Nova Creu Alta,Rubén Eiriz,Match Report,
Regular Season,42,Sun,2015-06-07,18:00 (11:00),Betis,0–3,Sporting Gijón,26301,Estadio Benito Villamarín,José Lesma,Match Report,
Regular Season,42,Sun,2015-06-07,18:00 (11:00),Mirandés,2–0,Mallorca,3800,Estadio Municipal de Anduva,Valentín Pizarro,Match Report,
Regular Season,42,Sun,2015-06-07,18:00 (11:00),Girona,1–1,Lugo,9282,Estadi Municipal de Montilivi,José Sánchez,Match Report,
Regular Season,42,Sun,2015-06-07,18:00 (11:00),Albacete,0–1,Racing Sant,6889,Estadio Carlos Belmonte,José Piñeiro,Match Report,
Regular Season,42,Sun,2015-06-07,18:00 (11:00),Valladolid,2–4,Llagostera,5093,Estadio Municipal José Zorrilla,Víctor Areces,Match Report,
Regular Season,42,Sun,2015-06-07,20:00 (13:00),Numancia,3–3,Tenerife,1690,Nuevo Estadio Los Pajaritos,Francisco Arias,Match Report,
,,,,,,,,,,,,
Promotion Playoffs — Semifinals,,Wed,2015-06-10,20:00 (13:00),Valladolid,1–1,Las Palmas,17000,Estadio Municipal José Zorrilla,Francisco Arias,Match Report,Leg 1 of 2
Promotion Playoffs — Semifinals,,Thu,2015-06-11,20:00 (13:00),Zaragoza,0–3,Girona,15000,Estadio de la Romareda,Jorge Valdés Aller,Match Report,Leg 1 of 2
Promotion Playoffs — Semifinals,,Sat,2015-06-13,19:00 (13:00),Las Palmas,0–0,Valladolid,21000,Estadio de Gran Canaria,Gorka Sagues,Match Report,Leg 2 of 2; Las Palmas won
Promotion Playoffs — Semifinals,,Sun,2015-06-14,17:00 (10:00),Girona,1–4,Zaragoza,8348,Estadi Municipal de Montilivi,Dámaso Arcediano,Match Report,Leg 2 of 2; Zaragoza won
Promotion Playoffs — Final,,Wed,2015-06-17,20:00 (13:00),Zaragoza,3–1,Las Palmas,32000,Estadio de la Romareda,José Piñeiro,Match Report,Leg 1 of 2
Promotion Playoffs — Final,,Sun,2015-06-21,18:00 (12:00),Las Palmas,2–0,Zaragoza,28232,Estadio de Gran Canaria,Daniel Ocón,Match Report,Leg 2 of 2; Las Palmas won
